Symbol,Name,Price,Chg %,Vol,Rel vol,Mkt cap,P/E,EPS diluted TTM,EPS diluted growth TTM YoY,Div yield TTM,Sector,Analyst rating
NSE:WELENT,WELENT,575.85,1.1327713382507982,208397,0.485311319816613,78833588557.0,26.18690313778991,21.99,-3.4560876666139917,0.5267316302343956,Industrial Services,-0.06666666666666667
NSE:MEDPLUS,MEDPLUS,664.85,1.2718964204112755,199534,1.2850569160669145,78689775658.0,37.938098444472345,17.5246,17.845711057912155,,Retail Trade,-0.17272727272727276
NSE:KAMAHOLD,KAMAHOLD,2448.5,-0.32160885849210596,5044,0.6151069486110095,78644364109.0,8.442075843871418,290.0353,47.334335084874574,1.8545721630554537,Process Industries,-0.5454545454545454
NSE:AVL,AVL,614.15,0.903639201511542,182795,1.306229053672619,78490102943.0,57.183426443202976,10.74,28.93931208355845,0.20565975649884832,Retail Trade,-0.22424242424242424
NSE:JYOTHYLAB,JYOTHYLAB,210.68,-1.5191885196092179,1642022,1.3865869021141872,78455377405.0,27.237233354880413,7.735,-22.286299883454568,1.6381933068102035,Consumer Non-Durables,0.33636363636363636
NSE:BECTORFOOD,BECTORFOOD,260.92,2.20133176654916,2983947,0.8160273796269184,78436098450.0,53.843455292102604,4.8459,6.202195971860009,0.5088062622309198,Consumer Non-Durables,0.5575757575757576
NSE:AARTIPHARM,AARTIPHARM,874.55,1.4618017286385414,316308,0.13323640696572478,78215868638.0,37.21331007191183,23.501,-20.027087544493664,0.4057735783432844,Health Technology,0.4
NSE:KENNAMET,KENNAMET,3502.2,-1.3936987921277135,14827,0.23868396227933766,78197481375.0,39.277523257313646,89.1655,90.4472543198274,1.1242428926769628,Producer Manufacturing,0.4454545454545455
NSE:EPL,EPL,246.0,1.2387341042841231,823068,0.3484497805963799,77612119026.0,20.364238410596027,12.08,-2.02757502027575,2.063557573256294,Process Industries,0.4454545454545455
NSE:POWERMECH,POWERMECH,2443.8,-0.34661338335440195,53837,0.6869303704195179,77494698746.0,19.748070284317908,123.7488,22.69436463036664,0.061197013585737016,Industrial Services,-0.4242424242424242
NSE:RHIM,RHIM,380.0,1.5364061456245823,433930,0.3831929537639327,77190227927.0,,-17.1235,-314.4350940466351,0.6688068485821295,Producer Manufacturing,-0.3090909090909091
NSE:GPPL,GPPL,160.48,0.5702826345804328,1885993,0.7133133471218399,77132839258.0,13.885235689070393,11.5576,42.70051363097591,6.518332811031025,Transportation,0.4454545454545455
NSE:ICIL,ICIL,437.7,12.606122974015951,25217469,39.721694979221986,77043136917.0,57.45451681499567,7.6182,-26.757232269043303,0.3856041131105398,Process Industries,0.5575757575757576
NSE:MAXESTATES,MAXESTATES,477.85,0.7378517971961631,324306,2.053181676309837,77022990951.0,998.6415882967608,0.4785,-84.8013213480291,,Finance,0.5121212121212121
NSE:SMLMAH,SMLMAH,5309.5,-0.21612478857357642,90461,0.44940632917680956,76932720356.0,49.125511309646626,108.0803,9.961969217245505,0.44205338500028213,Consumer Durables,0.3787878787878788
NSE:RELIGARE,RELIGARE,231.55,0.1947209000432787,1967402,1.4423627687501304,76897699127.0,156.63261854833254,1.4783,-58.09332123823563,,Finance,-0.4212121212121212
NSE:UNIMECH,UNIMECH,1517.4,0.40362601733607734,194120,0.47219310002602755,76760836628.0,107.30879388989075,14.1405,,,Producer Manufacturing,0.4
NSE:NEWGEN,NEWGEN,528.45,-1.1965971767785317,290013,0.3614985412317972,76257094581.0,24.042311191992724,21.98,-0.3626473254759669,1.1212857409829937,Technology Services,-0.31212121212121213
NSE:IXIGO,IXIGO,172.26,-0.1449191351226016,348709,0.2433464401121165,76013979264.0,90.25463690663312,1.9086,17.81481481481481,,Technology Services,-0.35454545454545455
NSE:TANLA,TANLA,576.75,0.5666957279860506,772259,1.221608705060826,75969848773.0,14.354156296665007,40.18,11.652050196183037,2.094789211835559,Technology Services,0.045454545454545456
NSE:GMRP&UI,GMRP&UI,96.3,-0.41365046535677935,848279,1.2145239064396847,75555632935.0,11.934268576810588,8.0692,205.26992774183785,,Industrial Services,-0.4666666666666667
NSE:SAPPHIRE,SAPPHIRE,231.99,-1.1462416908130209,890032,0.15889488829421491,75460706852.0,,-0.5017,-283.436928702011,,Consumer Services,0.26363636363636367
NSE:DYNAMATECH,DYNAMATECH,11770.0,5.816776049626899,33383,1.253675628377541,75451570683.0,188.37485475770544,62.4818,0.033300779686526415,0.054006372751984735,Producer Manufacturing,0.6484848484848484
NSE:IMFA,IMFA,1418.4,1.4084507042253553,78872,0.25322771262545885,75433233411.0,14.595490668414614,97.1807,46.4813380080008,0.8940705242829555,Non-Energy Minerals,0.1575757575757576
NSE:ORKLAINDIA,ORKLAINDIA,545.55,0.22965276501929086,43632,0.3038177761808869,74659128876.0,25.38102947744529,21.4944,,,Consumer Non-Durables,-0.33916083916083917
NSE:TTML,TTML,37.85,-0.7863695937090359,912848,0.6277863517703403,74619588042.0,197.13541666666666,0.192,,,Communications,-0.4666666666666667
NSE:ETHOSLTD,ETHOSLTD,2892.2,3.715125869611988,961244,12.402812310892218,74605801786.0,74.41810200647383,38.8642,5.709490794258685,,Retail Trade,0.5818181818181818
NSE:CERA,CERA,5792.0,0.08640055296353896,5304,0.32509760896347556,74603892810.0,36.795348742656174,157.4112,-17.47657765011614,1.296602038258404,Consumer Durables,-0.2212121212121212
NSE:EMIL,EMIL,191.35,-0.5560752520527976,2202751,0.0794340829647519,73929469730.0,35.729623751283725,5.3555,88.7334367070764,,Retail Trade,0.2181818181818182
NSE:HNDFDS,HNDFDS,635.6,4.462157942312429,265619,2.504157584716681,73739618981.0,49.15813978669265,12.9297,32.60414743708079,,Consumer Non-Durables,0.5575757575757576
NSE:SFL,SFL,668.8,-0.933195082210053,154723,0.3014908033642697,73712238121.0,34.11444252879426,19.6046,271.58778597016624,0.14814814814814814,Process Industries,-0.31212121212121213
NSE:INDIASHLTR,INDIASHLTR,669.05,-0.8447573175250159,80555,0.38707095091495397,73710863372.0,14.141830479813992,47.31,27.58899676375406,1.4767776711216127,Finance,-0.603030303030303
NSE:SANOFI,SANOFI,3242.1,1.398010883843117,13100,0.7416423698587483,73649942196.0,23.05978716231114,140.5954,-10.675855198663774,3.8461538461538463,Health Technology,-0.3090909090909091
NSE:NESCO,NESCO,1034.7,-1.108668641880905,20418,0.9723134946712763,73648274170.0,17.50166187134325,59.1201,3.733668817838238,0.6696962449174839,Producer Manufacturing,-0.4212121212121212
NSE:SAFARI,SAFARI,1482.8,-0.9684098043144327,16308,0.3457208878336266,73309762370.0,44.040250436600815,33.6692,10.753947368421047,0.26734393797620637,Consumer Durables,-0.4666666666666667
NSE:GARFIBRES,GARFIBRES,775.7,3.640857772730309,119840,1.1302259037138824,73236259460.0,36.56306268088276,21.2154,-11.468226810662841,1.2,Producer Manufacturing,0.4242424242424242
NSE:INOXGREEN,INOXGREEN,179.66,-1.035584444199623,1588891,2.3560787888835275,72770431328.0,57.1474012341752,3.1438,202.60852825103478,,Utilities,-0.4212121212121212
NSE:MBAPL,MBAPL,162.47,-1.3719419656407401,378074,0.5160329257380146,72173922988.0,45.94350026864236,3.5363,108.82839258296919,0.0607053967097675,Process Industries,0.17575757575757575
NSE:INDIAGLYCO,INDIAGLYCO,1139.2,6.377813054440186,2053501,13.710718992825162,71822532147.0,23.38974768556065,48.7051,23.711515650281054,0.6999206756567589,Process Industries,0.5121212121212121
NSE:KIRLFER,KIRLFER,435.85,0.6117266851338952,50317,0.24495922052366562,71540699518.0,20.88404408241495,20.87,8.134715025906738,1.3837638376383763,Non-Energy Minerals,-0.26363636363636367
NSE:SUPRAJIT,SUPRAJIT,527.8,1.3538166106576965,69957,0.2896707814158867,71442996800.0,38.76606683804627,13.615,71.23847614735439,0.6720430107526882,Producer Manufacturing,0.4666666666666667
NSE:SENORES,SENORES,1537.5,-0.5305039787798438,238950,0.8914813999559762,71214966020.0,54.012752279074675,28.4655,84.16523792579173,,Health Technology,0.3090909090909091
NSE:SHARDACROP,SHARDACROP,771.1,-2.0327785541862533,168472,1.0613512585560074,71156901172.0,11.111175153389262,69.3986,49.10898066700758,1.901863826550019,Distribution Services,-0.5575757575757576
NSE:RBA,RBA,106.34,6.7777889346319915,17132654,0.4270239215342042,70851615887.0,,-2.9413,24.69404475395566,,Consumer Services,0.5121212121212121
NSE:POWERICA,POWERICA,560.65,0.053537967341831805,131737,0.5783118038172785,70786786655.0,,,,,Producer Manufacturing,0.4090909090909091
NSE:BENGALASM,BENGALASM,6246.0,0.18445745448712808,91,0.23636363636363636,70704174995.0,9.341932218493525,668.5983,3.311604258995403,0.8064516129032258,Consumer Durables,0.09090909090909091
NSE:TIIL,TIIL,3280.2,5.908562572646262,190168,1.6102354370678962,70047609905.0,21.899111337506817,149.7869,33.51169131679177,0.6473539407671145,Producer Manufacturing,0.5575757575757576
NSE:GANESHHOU,GANESHHOU,847.0,1.0739856801909307,38087,0.8561646914956534,69932587237.0,26.637314254265274,31.7975,-54.06976744186047,0.17885888034340905,Consumer Durables,0.5363636363636364
NSE:OMNI,OMNI,581.6,3.0383559216936797,442455,0.09890114901070686,69896037853.0,,,,,Producer Manufacturing,0.12237762237762238
NSE:TCI,TCI,910.3,0.29196276097614465,13317,0.5050248397739735,69812615974.0,15.319757657354424,59.42,7.450271247739611,1.1005337588730535,Transportation,-0.35454545454545455
NSE:NEPHROPLUS,NEPHROPLUS,699.1,0.6406103793277256,175378,1.073773974674368,69782928553.0,,,,,Health Services,0.4160839160839161
NSE:KSHINTL,KSHINTL,999.45,-2.239937399129454,225378,0.3224964981961185,69371678740.0,48.75365853658537,20.5,,,Producer Manufacturing,0.33916083916083917
NSE:BIRLACORPN,BIRLACORPN,895.55,-0.6930583277888668,27217,0.6169626766709359,69339459862.0,12.453657736133476,71.9106,44.892535406797876,1.3881947914931423,Non-Energy Minerals,-0.5121212121212121
NSE:RAIN,RAIN,203.74,-1.053858481861001,3466234,0.4075190680712765,69203115860.0,12.75727121880968,15.9705,,0.48602673147023084,Process Industries,-0.24545454545454548
NSE:JKLAKSHMI,JKLAKSHMI,556.0,-0.22431583669807087,130440,0.2591585651468684,69160860074.0,18.660285475518442,29.7959,-7.520430554736501,1.1667564171602944,Non-Energy Minerals,-0.49090909090909096
NSE:JKPAPER,JKPAPER,385.45,1.2344057780695965,560408,1.9449136410283463,69082451889.0,21.09015500949317,18.2763,-10.21267397359876,1.0498687664041995,Process Industries,0.2
NSE:BALAMINES,BALAMINES,2103.7,-1.0116694899303595,71058,0.45496949390422325,68910450459.0,33.39036747339817,63.0032,34.09900686637181,0.5172089524167763,Process Industries,-0.11212121212121212
NSE:LEAPIND,LEAPIND,160.3,3.093446523892213,29111322,,68591528378.99999,,,,,Transportation,
NSE:PICCADIL,PICCADIL,692.85,-0.37385865267093576,401573,0.5459096572963094,68463281103.0,48.26238689319374,14.3559,26.00853170423426,,Process Industries,-0.045454545454545456
NSE:DBL,DBL,421.2,0.3813155386081901,69086,0.12764069788345098,68048135874.0,5.482162148091265,76.831,54.43106671222691,0.23872045834328004,Industrial Services,-0.35454545454545455
NSE:GOKULAGRO,GOKULAGRO,236.92,2.2705689372356,319117,0.777267394237236,68047001959.99999,16.629699300895638,14.2468,59.07370395596298,,Process Industries,0.603030303030303
NSE:RCF,RCF,121.19,-1.679376926821359,575043,1.017569366055681,68023145690.00001,14.980778026379221,8.0897,56.0061710539003,1.897810218978102,Process Industries,-0.603030303030303
NSE:EBGNG,EBGNG,570.7,-3.7605396290050512,305864,0.43506003795524173,67608827065.00001,45.67207657095298,12.4956,,,Technology Services,0.4
NSE:KMEW,KMEW,2706.2,-1.8247777979321669,163040,1.312222730170177,67536838644.99999,50.31617268364696,53.7839,96.78356475129432,,Producer Manufacturing,0.4
NSE:ABFRL,ABFRL,54.97,-0.578766503888588,2800741,0.2917279306837833,67245882115.0,,-6.406,-53.21693374790719,,Retail Trade,-0.3090909090909091
NSE:REDTAPE,REDTAPE,124.71,2.506986684201872,398857,0.4956153381712295,67193767556.00001,27.975683072367534,4.4578,38.28209821013121,1.6454134101192923,Retail Trade,-0.26363636363636367
NSE:KOVAI,KOVAI,6013.0,-1.7804639006860503,3161,0.3890844637010413,67084270892.0,26.041959907595,230.8966,14.624493763323002,0.2446682706031073,Health Services,0.4454545454545455
NSE:CAMPUS,CAMPUS,216.63,-0.5919603524229039,501875,0.5605288510831065,66485338669.00001,43.13448289594202,5.0222,30.21000777806584,0.6896551724137931,Consumer Non-Durables,-0.5575757575757576
NSE:VIKRAMSOLR,VIKRAMSOLR,177.11,-3.2714363735663463,22681278,2.360327429315975,66437675973.00001,17.553022794846385,10.09,,,Electronic Technology,-0.17878787878787877
NSE:DODLA,DODLA,1094.7,-0.4365620736698458,27797,0.9956908440286131,66312324026.0,26.980997214896608,40.573,-5.12369019808671,0.4548762736535662,Consumer Non-Durables,0.26666666666666666
NSE:AXISCADES,AXISCADES,1607.1,3.456933178833515,235517,1.4361466971315118,66116180253.0,189.8545759548252,8.4649,-53.76897870016384,,Commercial Services,0.2909090909090909
NSE:RPEL,RPEL,1495.2,4.552129221732756,116003,1.3654897861651212,65620164608.00001,109.4959466287815,13.6553,55.302694280482676,0.06998145491444767,Process Industries,0.5575757575757576
NSE:SUNFLAG,SUNFLAG,357.4,-0.9286209286209349,84805,0.30079180192041405,64942080594.0,31.30337295157349,11.4173,4.564562364340715,0.2775079783543777,Non-Energy Minerals,0.06666666666666667
NSE:HAPPSTMNDS,HAPPSTMNDS,419.95,-1.604967197750708,1178788,0.5424630530718617,64891909689.0,28.341679376948722,14.8174,16.476174006005632,1.5018186084711957,Technology Services,0.3333333333333333
NSE:AJAXENGG,AJAXENGG,558.4,-1.5601586602027364,53577,0.48274526057810135,64851491399.0,28.216270843860535,19.79,,,Producer Manufacturing,-0.31212121212121213
NSE:STYL,STYL,393.95,-1.0921416018076884,83694,0.39539980526226526,64511987157.0,24.1509318293281,16.312,,0.6270378730875344,Technology Services,0.26666666666666666
NSE:GREENLAM,GREENLAM,255.65,1.1273734177215167,144651,0.3421959055058503,64463066131.0,70.19109329526111,3.6422,172.92618958411387,0.15832178903621613,Non-Energy Minerals,0.4
NSE:JSLL,JSLL,507.95,-1.8074618209936142,426474,0.4515421289079436,64257262776.0,26.762381454162274,18.98,240.89480395854662,0.8704903762452847,Health Services,-0.4454545454545455
NSE:SPARC,SPARC,192.93,-2.244629104175115,707113,0.7111702261401295,64028113942.0,3.951872084948966,48.8199,,,Health Technology,-0.46969696969696967
NSE:JAIBALAJI,JAIBALAJI,67.82,-3.0588907947398525,1511783,1.9213139505254189,63939701830.0,42.89147482924361,1.5812,-65.66191799861014,,Non-Energy Minerals,0.08787878787878788
NSE:GSFC,GSFC,160.43,0.3502846062425735,666599,0.9625205543063979,63716556064.0,9.231946690298486,17.3777,7.808128245373509,3.1269543464665412,Process Industries,-0.02121212121212121
NSE:ACI,ACI,512.9,-0.47540506451926756,82390,0.38731702455530703,63562548708.0,65.3925593492618,7.8434,-38.45320861909321,0.48557832378362625,Process Industries,-0.3333333333333333
NSE:BAJAJCON,BAJAJCON,484.05,0.550477773161619,690503,1.2179326173108305,63158508823.0,28.60714159072373,16.9206,85.02772036873012,,Consumer Non-Durables,-0.26666666666666666
NSE:SUPRIYA,SUPRIYA,801.65,2.2512755102040787,388406,0.7426617396295697,63098511841.0,32.52789612497464,24.645,11.36717955670033,0.12755102040816327,Health Technology,-0.1090909090909091
NSE:VMART,VMART,809.4,2.158273381294967,70947,0.7292456844714981,63013947386.0,46.94269326017991,17.2423,106.86622675464905,0.12623871741463108,Retail Trade,0.5575757575757576
NSE:TRANSRAILL,TRANSRAILL,459.0,-1.2584704743465682,290369,0.8835003004647696,62341787060.0,15.3,30.0,5.964756122113788,0.0,Industrial Services,-0.603030303030303
NSE:IBULLSLTD,IBULLSLTD,26.98,-3.05425799496945,26102837,2.8153829090812885,62320995810.0,,,,,Finance,-0.11212121212121212
NSE:KUSUMGAR,KUSUMGAR,595.0,0.4643309413254538,231690,0.26384385964312923,62259887619.0,,,,,Process Industries,-0.40476190476190477
NSE:SHAKTIPUMP,SHAKTIPUMP,498.35,-0.9638314785373541,214242,0.7601546977008231,62087688912.0,28.99119821753725,17.1897,-49.88951596916942,0.1987478883036868,Producer Manufacturing,-0.4666666666666667
NSE:SHREMINVIT,SHREMINVIT,102.01,1.000000000000005,75000,2.0,61695264200.0,8.041147721898156,12.686,-26.850223439527177,,Miscellaneous,0.3333333333333333
NSE:SETL,SETL,308.85,0.04859086491740658,871085,0.9352024821781327,61593048000.0,72.08374177286095,4.2846,,,Health Technology,0.4454545454545455
NSE:TRIVENI,TRIVENI,276.52,-1.1157202117007599,1005726,0.787257852257666,61569426960.0,21.53347765819926,12.8414,29.938174790290105,0.9842519685039371,Process Industries,0.35454545454545455
NSE:PRAJIND,PRAJIND,336.5,0.7334231402484623,1435121,0.9993548959456353,61485480309.0,205.42091447408583,1.6381,-78.50347099195571,1.0762331838565022,Industrial Services,0.17878787878787877
NSE:PAISALO,PAISALO,67.57,-0.029590176061562702,6912049,0.6007377010148441,61429106621.0,24.3662327359273,2.7731,21.26022126022125,0.14806040864672787,Finance,0.024242424242424246
NSE:ENTERO,ENTERO,1408.2,0.4708904109589139,113686,0.3647651835761657,61014994703.0,48.92981236970118,28.78,22.259983007646568,,Distribution Services,0.5363636363636364
NSE:STYLAMIND,STYLAMIND,3736.4,4.298794104510942,97350,2.3211620354695497,60757102186.0,37.30256267926725,100.1647,43.015608758723886,,Non-Energy Minerals,0.5575757575757576
NSE:AEROFLEX,AEROFLEX,485.85,6.581112207963145,3211434,2.576961785074001,60329594851.0,94.73160839978942,5.1287,40.3201094391245,0.08773853915332311,Producer Manufacturing,0.4666666666666667
NSE:KPIGREEN,KPIGREEN,308.9,1.9135598812273027,2232493,0.9998014273939918,59963792260.0,13.37229437229437,23.1,28.047360894003408,0.2966869952200428,Utilities,-0.26363636363636367
NSE:SKIPPER,SKIPPER,538.95,1.554550593555681,303274,0.4870617253099319,59958794646.0,33.348389971041755,16.1612,44.37764099448798,0.018827073331450627,Producer Manufacturing,0.5363636363636364
NSE:NEOGEN,NEOGEN,2328.5,2.572573895423113,1415051,7.772246773947269,59939162903.0,175.83936203954025,13.2422,3.848174724542214,0.04401408450704226,Process Industries,0.603030303030303
NSE:UNIVCABLES,UNIVCABLES,1745.0,1.1828829873593931,125726,0.3289629813948024,59842588547.0,30.220688962434558,57.7419,71.65930880713488,0.26089981447124305,Electronic Technology,0.5575757575757576
NSE:FIEMIND,FIEMIND,2219.1,-2.743568391988426,131916,0.6378549783643979,59794322566.0,22.212034796952715,99.9053,23.132375687883997,1.760679622334221,Producer Manufacturing,-0.49090909090909096
NSE:CORDELIA,CORDELIA,830.0,0.8260447035957184,73914,0.22869466072812614,59790657729.0,,,,,Consumer Services,-0.09090909090909091
NSE:ITDC,ITDC,692.95,-0.766146355434614,85568,0.1835852065955766,59704078325.0,72.16575368144801,9.6022,3.2638971038962397,0.42378968539003015,Consumer Services,-0.06666666666666667
NSE:INNOVACAP,INNOVACAP,1043.0,0.43815301651499394,27129,0.22298810138318545,59345116253.0,38.749897831045985,26.9162,18.669235551127123,0.0,Health Technology,0.4454545454545455
NSE:INDUSINVIT,INDUSINVIT,133.23,-0.5523624692095312,319412,1.506211355859951,59336057647.0,15.334768246221842,8.6881,-21.96294000880242,10.301582561958794,Finance,0.2424242424242424
NSE:DCBBANK,DCBBANK,183.08,-0.5486446846651045,695926,0.5944894535240913,59323677758.0,7.484873262469338,24.46,20.61143984220907,0.7874015748031495,Finance,-0.31212121212121213
NSE:ARVINDFASN,ARVINDFASN,438.05,-1.3734098840481743,289640,1.3943058942688333,59263626972.0,49.00107387355139,8.9396,,0.36080730634795355,Retail Trade,-0.603030303030303
NSE:LATENTVIEW,LATENTVIEW,281.6,-1.3660245183887838,510170,1.338539830067335,59056390253.0,29.8643589662011,9.4293,5.1204013377926305,,Commercial Services,-0.4454545454545455
NSE:SBCL,SBCL,1026.85,0.21959789186023815,215349,0.10157337822738705,59024143354.0,55.7582767252567,18.4161,29.348345226723605,0.39037720197140485,Non-Energy Minerals,0.4454545454545455
NSE:GOKEX,GOKEX,812.4,1.032209924138783,596705,1.7313431709863323,58999926349.0,60.899550224887555,13.34,-42.450388265746334,,Consumer Non-Durables,0.4
NSE:SIS,SIS,413.6,-0.6843558650498177,117106,0.6333909179316709,58759918055.0,40.44354917567912,10.2266,280.17100371747216,1.6832992665624622,Commercial Services,-0.2909090909090909
NSE:DBREALTY,DBREALTY,106.48,-1.8707953184038346,562576,1.2421983919181716,58715529419.0,470.5258506407424,0.2263,,,Finance,-0.5575757575757576
NSE:BALUFORGE,BALUFORGE,542.55,5.688127008863335,4047193,1.896233688810609,58603231764.0,22.90999839539224,23.6818,32.10498424120714,0.029177202878817348,Producer Manufacturing,0.5121212121212121
NSE:ASHAPURMIN,ASHAPURMIN,596.3,-2.5971904606337946,344369,0.45073048733273113,58509736347.0,13.999953043927404,42.593,17.334471976970026,0.326530612244898,Non-Energy Minerals,-0.4454545454545455
NSE:CYIENTDLM,CYIENTDLM,736.1,-0.18306325852600483,937834,1.4611069548226154,58430128112.0,71.19368628740547,10.3394,26.485124290467795,,Electronic Technology,0.5575757575757576
NSE:KALPATARU,KALPATARU,280.65,-0.8654185800070806,34751,0.6153429353580927,58172990036.0,49.55853787745011,5.663,,,Finance,-0.35454545454545455
NSE:GULFOILLUB,GULFOILLUB,1173.2,-0.11918951132299196,48680,0.30559576736051386,58168279699.0,15.61559962731266,75.13,1.0083355740790536,4.344862838643722,Energy Minerals,0.4
NSE:JSFB,JSFB,575.0,4.764507606814243,899325,1.8878703764153124,58053112111.0,16.00333982744225,35.93,-12.573332068043394,,Finance,0.4666666666666667
NSE:RPTECH,RPTECH,861.1,-1.233010265527327,238708,0.404931139416325,57872601391.0,18.14369995785925,47.46,46.03076923076923,0.22948938611589212,Distribution Services,0.4454545454545455
NSE:JUSTDIAL,JUSTDIAL,661.3,-2.7928854916948405,174274,0.9264517240261103,57841846028.0,11.168004755648177,59.2138,-16.43916227204286,,Technology Services,-0.203030303030303
NSE:LCL,LCL,573.0,4.906627608934447,1384572,1.5506333579495477,57732442500.0,,,,,Producer Manufacturing,0.6666666666666666
NSE:FDC,FDC,351.55,-0.7761783799040362,67246,0.14628429918256475,57699889180.0,19.564576179690242,17.9687,8.712118920423249,1.4108352144469527,Health Technology,-0.5363636363636364
NSE:ALOKINDS,ALOKINDS,11.48,-0.4336513443191582,2915427,1.3552706262664578,57199575398.0,,-1.4316,9.00076277650648,,Process Industries,-0.3090909090909091
NSE:FEDFINA,FEDFINA,150.86,-0.749999999999991,506919,0.5550087304670307,56890012683.0,14.86305418719212,10.15,64.61506025073389,,Finance,-0.2909090909090909
NSE:KRISHANA,KRISHANA,190.04,1.4791477545789404,695945,1.3833690003057169,56698428395.0,30.250549170672695,6.2822,92.84157534456826,0.05339883590537726,Process Industries,0.5363636363636364
NSE:SMARTWORKS,SMARTWORKS,508.5,2.7376502677038106,140039,1.3735535114924602,56565439988.0,208.87245841035121,2.4345,,,Finance,0.603030303030303
NSE:GOLDIAM,GOLDIAM,361.75,-3.3787393162393107,1087826,0.5437545771039608,56338479475.0,25.815867034904052,14.0127,55.06263279036828,0.7516034206306788,Consumer Durables,-0.024242424242424246
NSE:MASTEK,MASTEK,1717.5,-5.20476873827133,103505,1.9051344113234854,56190311187.0,12.827694375980284,133.89,5.358829084041539,1.324174459985103,Technology Services,-0.46969696969696967
NSE:IFBIND,IFBIND,1416.4,2.1933621933622,75848,0.883445072378015,56142841381.0,35.76867034185293,39.5989,49.2141546368833,,Consumer Durables,0.5575757575757576
NSE:NIRLON,NIRLON,621.9,0.06436041834271557,4271,0.3179791091224491,55972313681.0,15.70188882184075,39.6067,57.421193416455665,4.830140074062148,Finance,-0.36363636363636365
NSE:SENCO,SENCO,336.75,-1.4053579270970609,622186,0.2952623188541287,55947592058.0,9.668278285635537,34.8304,166.00071788057218,0.5126702797714955,Consumer Durables,-0.4242424242424242
NSE:MOIL,MOIL,257.25,-5.700146627565986,2810988,4.5714644426042135,55520941946.0,17.24403748441501,14.9182,8.109949199585492,1.9534542789078246,Non-Energy Minerals,-0.603030303030303
NSE:CSBBANK,CSBBANK,317.45,-0.7813720893889671,340793,1.1868473163396152,55472092411.0,8.28639147163389,38.3098,10.948351260085607,,Finance,-0.5575757575757576
NSE:MASFIN,MASFIN,302.95,-0.7697346871929324,139081,1.1599478911251462,55434004272.0,13.947845784108802,21.7202,21.563294043901173,0.6546644844517185,Finance,-0.5121212121212121
NSE:TFCILTD,TFCILTD,123.7,2.843365480545396,17193617,0.961761827159506,55418377136.0,37.1605383321317,3.3288,41.42238083099669,0.5012531328320802,Finance,0.5575757575757576
NSE:INDIGOPNTS,INDIGOPNTS,1150.8,-0.8785529715762312,121042,0.3984744710934658,55386562435.0,34.20927467300832,33.64,13.610266801756168,0.43090446847933817,Process Industries,0.4454545454545455
NSE:BLISSGVS,BLISSGVS,546.5,4.99519692603266,957917,2.4464573989657077,55193739895.0,43.338620142743856,12.61,25.610120529933255,0.28873917228103946,Health Technology,0.5575757575757576
NSE:PNCINFRA,PNCINFRA,213.96,-0.5623460519589067,454449,0.41729056847781304,55168752425.0,7.496426269024862,28.5416,9.002306716976516,0.27900488258544526,Industrial Services,-0.5575757575757576
NSE:CEIGALL,CEIGALL,309.15,-2.152239278366834,1111540,4.76693670473503,55083580282.0,16.70015881761903,18.5118,19.06072728675989,0.15812776723592664,Industrial Services,-0.49090909090909096
NSE:IONEXCHANG,IONEXCHANG,370.3,-1.1082921618373553,218682,0.40971465250452377,54919308460.0,24.1373016804203,15.3414,-16.27747065340181,0.33382294031245824,Producer Manufacturing,-0.5121212121212121
NSE:ISGEC,ISGEC,782.2,4.733212827207608,134373,1.192200166622157,54889785282.0,29.35690292555687,26.6445,-16.98498255234296,0.8037508372404554,Industrial Services,-0.26666666666666666
NSE:TIMEX,TIMEX,549.2,1.4594494734897638,542921,2.410837112933292,54583664582.0,64.4071772018295,8.527,112.52679328049446,,Consumer Durables,0.13636363636363635
NSE:MAPMYINDIA,MAPMYINDIA,1012.6,2.107492185136632,188578,0.5911508253095988,54301060794.0,40.47534345683256,25.0177,-12.66233312852594,0.35296490520371115,Commercial Services,-0.06363636363636366
NSE:LUMAXIND,LUMAXIND,5726.0,-1.1395027624309393,5659,0.19707813125772694,54188805557.0,28.56773661804098,200.4359,32.02163080743377,0.9487666034155597,Producer Manufacturing,0.2909090909090909
NSE:PURVA,PURVA,224.36,-0.988526037069718,1104228,0.45571177427511594,53749975501.0,33.2498480963884,6.7477,,,Finance,0.26666666666666666
NSE:TVSSCS,TVSSCS,122.17,0.5679947316430669,278248,0.3387511176127985,53581312470.0,83.22774030928538,1.4679,29.29622126310226,,Transportation,-0.3333333333333333
NSE:HCC,HCC,20.04,-1.426463354648299,11753009,0.6149748720716678,53332370437.0,29.427312775330392,0.681,-12.456613960663322,,Industrial Services,-0.4454545454545455
NSE:VADILALIND,VADILALIND,7429.5,0.24962892996896502,23467,0.40406492726073695,53269365905.0,24.38140731865559,304.7199,56.571246825875576,0.0,Consumer Non-Durables,0.3787878787878788
NSE:PDSL,PDSL,363.0,-3.5472299721004443,86518,0.6540678335127551,53267110287.0,43.75760936388731,8.2957,-22.542483660130724,0.8762612851832182,Consumer Non-Durables,0.13333333333333333
NSE:AHLUCONT,AHLUCONT,707.7,-10.852176103797943,545834,19.904821640860323,53087644539.0,21.068645021464594,33.5902,1.0255885855900324,0.08832807570977917,Industrial Services,-0.5575757575757576
